OBJECTID,StationID,Direction,Volume,DateTime,ABPair,DateTimeTxt,State,Sta_Dir,DateTime2,DateTime1
361443,P0042,S,147,2011/02/11 00:00:00+00,4579245603,2/11/2011 0:00,MD,P0042_S,02/11/2011 00:00 AM,02/11/2011 00:00
361444,P0042,N,118,2011/02/11 00:00:00+00,4560345792,2/11/2011 0:00,MD,P0042_N,02/11/2011 00:00 AM,02/11/2011 00:00
361445,P0042,N,1330,2011/01/01 14:00:00+00,4560345792,1/1/2011 2:00 PM,MD,P0042_N,01/01/2011 14:00 PM,01/01/2011 14:00
361446,P0042,S,1406,2011/01/01 14:00:00+00,4579245603,1/1/2011 2:00 PM,MD,P0042_S,01/01/2011 14:00 PM,01/01/2011 14:00
361447,P0042,S,1232,2011/01/01 16:00:00+00,4579245603,1/1/2011 4:00 PM,MD,P0042_S,01/01/2011 16:00 PM,01/01/2011 16:00
361448,P0042,N,1280,2011/01/01 16:00:00+00,4560345792,1/1/2011 4:00 PM,MD,P0042_N,01/01/2011 16:00 PM,01/01/2011 16:00
361449,P0042,S,1300,2011/01/01 17:00:00+00,4579245603,1/1/2011 5:00 PM,MD,P0042_S,01/01/2011 17:00 PM,01/01/2011 17:00
361450,P0042,S,629,2011/01/02 20:00:00+00,4579245603,1/2/2011 8:00 PM,MD,P0042_S,01/02/2011 20:00 PM,01/02/2011 20:00
362933,P0042,N,742,2011/01/02 20:00:00+00,4560345792,1/2/2011 8:00 PM,MD,P0042_N,01/02/2011 20:00 PM,01/02/2011 20:00
362934,P0042,N,209,2011/01/03 04:00:00+00,4560345792,1/3/2011 4:00 AM,MD,P0042_N,01/03/2011 04:00 AM,01/03/2011 04:00
362935,P0042,S,167,2011/01/03 04:00:00+00,4579245603,1/3/2011 4:00 AM,MD,P0042_S,01/03/2011 04:00 AM,01/03/2011 04:00
362936,P0042,N,155,2011/01/02 01:00:00+00,4560345792,1/2/2011 1:00 AM,MD,P0042_N,01/02/2011 01:00 AM,01/02/2011 01:00
362937,P0042,S,151,2011/01/02 01:00:00+00,4579245603,1/2/2011 1:00 AM,MD,P0042_S,01/02/2011 01:00 AM,01/02/2011 01:00
362938,P0042,N,92,2011/01/02 02:00:00+00,4560345792,1/2/2011 2:00 AM,MD,P0042_N,01/02/2011 02:00 AM,01/02/2011 02:00
362939,P0042,S,101,2011/01/02 02:00:00+00,4579245603,1/2/2011 2:00 AM,MD,P0042_S,01/02/2011 02:00 AM,01/02/2011 02:00
362940,P0042,S,281,2011/01/02 22:00:00+00,4579245603,1/2/2011 10:00 PM,MD,P0042_S,01/02/2011 22:00 PM,01/02/2011 22:00
362941,P0042,N,255,2011/01/02 23:00:00+00,4560345792,1/2/2011 11:00 PM,MD,P0042_N,01/02/2011 23:00 PM,01/02/2011 23:00
362942,P0042,S,213,2011/01/02 23:00:00+00,4579245603,1/2/2011 11:00 PM,MD,P0042_S,01/02/2011 23:00 PM,01/02/2011 23:00
362943,P0042,N,1340,2011/01/03 06:00:00+00,4560345792,1/3/2011 6:00 AM,MD,P0042_N,01/03/2011 06:00 AM,01/03/2011 06:00
362944,P0042,S,1187,2011/01/03 06:00:00+00,4579245603,1/3/2011 6:00 AM,MD,P0042_S,01/03/2011 06:00 AM,01/03/2011 06:00
362945,P0042,N,74,2011/01/02 04:00:00+00,4560345792,1/2/2011 4:00 AM,MD,P0042_N,01/02/2011 04:00 AM,01/02/2011 04:00
362946,P0042,S,50,2011/01/02 04:00:00+00,4579245603,1/2/2011 4:00 AM,MD,P0042_S,01/02/2011 04:00 AM,01/02/2011 04:00
362947,P0042,N,100,2011/01/02 05:00:00+00,4560345792,1/2/2011 5:00 AM,MD,P0042_N,01/02/2011 05:00 AM,01/02/2011 05:00
362948,P0042,S,97,2011/01/02 05:00:00+00,4579245603,1/2/2011 5:00 AM,MD,P0042_S,01/02/2011 05:00 AM,01/02/2011 05:00
362949,P0042,S,1442,2011/01/03 09:00:00+00,4579245603,1/3/2011 9:00 AM,MD,P0042_S,01/03/2011 09:00 AM,01/03/2011 09:00
362950,P0042,N,1485,2011/01/03 09:00:00+00,4560345792,1/3/2011 9:00 AM,MD,P0042_N,01/03/2011 09:00 AM,01/03/2011 09:00
362951,P0042,N,1609,2011/01/03 11:00:00+00,4560345792,1/3/2011 11:00 AM,MD,P0042_N,01/03/2011 11:00 AM,01/03/2011 11:00
362952,P0042,S,1537,2011/01/03 11:00:00+00,4579245603,1/3/2011 11:00 AM,MD,P0042_S,01/03/2011 11:00 AM,01/03/2011 11:00
362953,P0042,N,2220,2011/02/16 15:00:00+00,4560345792,2/16/2011 3:00 PM,MD,P0042_N,02/16/2011 15:00 PM,02/16/2011 15:00
362954,P0042,S,2240,2011/02/16 15:00:00+00,4579245603,2/16/2011 3:00 PM,MD,P0042_S,02/16/2011 15:00 PM,02/16/2011 15:00
362955,P0042,S,1727,2011/02/15 13:00:00+00,4579245603,2/15/2011 1:00 PM,MD,P0042_S,02/15/2011 13:00 PM,02/15/2011 13:00
362956,P0042,N,1942,2011/02/15 13:00:00+00,4560345792,2/15/2011 1:00 PM,MD,P0042_N,02/15/2011 13:00 PM,02/15/2011 13:00
362957,P0042,S,1788,2011/02/14 11:00:00+00,4579245603,2/14/2011 11:00 AM,MD,P0042_S,02/14/2011 11:00 AM,02/14/2011 11:00
362958,P0042,N,1843,2011/02/14 11:00:00+00,4560345792,2/14/2011 11:00 AM,MD,P0042_N,02/14/2011 11:00 AM,02/14/2011 11:00
362959,P0042,N,47,2011/02/02 01:00:00+00,4560345792,2/2/2011 1:00 AM,MD,P0042_N,02/02/2011 01:00 AM,02/02/2011 01:00
362960,P0042,S,65,2011/02/02 01:00:00+00,4579245603,2/2/2011 1:00 AM,MD,P0042_S,02/02/2011 01:00 AM,02/02/2011 01:00
362961,P0042,N,1894,2011/02/16 18:00:00+00,4560345792,2/16/2011 6:00 PM,MD,P0042_N,02/16/2011 18:00 PM,02/16/2011 18:00
362962,P0042,S,2203,2011/02/16 18:00:00+00,4579245603,2/16/2011 6:00 PM,MD,P0042_S,02/16/2011 18:00 PM,02/16/2011 18:00
362963,P0042,N,2284,2011/02/04 12:00:00+00,4560345792,2/4/2011 12:00 PM,MD,P0042_N,02/04/2011 12:00 PM,02/04/2011 12:00
362964,P0042,S,1866,2011/02/04 12:00:00+00,4579245603,2/4/2011 12:00 PM,MD,P0042_S,02/04/2011 12:00 PM,02/04/2011 12:00
362965,P0042,N,1911,2011/02/04 13:00:00+00,4560345792,2/4/2011 1:00 PM,MD,P0042_N,02/04/2011 13:00 PM,02/04/2011 13:00
362966,P0042,S,1897,2011/02/04 13:00:00+00,4579245603,2/4/2011 1:00 PM,MD,P0042_S,02/04/2011 13:00 PM,02/04/2011 13:00
362967,P0042,N,1976,2011/02/03 08:00:00+00,4560345792,2/3/2011 8:00 AM,MD,P0042_N,02/03/2011 08:00 AM,02/03/2011 08:00
362968,P0042,S,2563,2011/02/03 08:00:00+00,4579245603,2/3/2011 8:00 AM,MD,P0042_S,02/03/2011 08:00 AM,02/03/2011 08:00
362969,P0042,S,573,2011/02/06 20:00:00+00,4579245603,2/6/2011 8:00 PM,MD,P0042_S,02/06/2011 20:00 PM,02/06/2011 20:00
362970,P0042,N,539,2011/02/06 20:00:00+00,4560345792,2/6/2011 8:00 PM,MD,P0042_N,02/06/2011 20:00 PM,02/06/2011 20:00
362971,P0042,N,1487,2011/02/05 17:00:00+00,4560345792,2/5/2011 5:00 PM,MD,P0042_N,02/05/2011 17:00 PM,02/05/2011 17:00
362972,P0042,S,1590,2011/02/05 17:00:00+00,4579245603,2/5/2011 5:00 PM,MD,P0042_S,02/05/2011 17:00 PM,02/05/2011 17:00
362973,P0042,S,1327,2011/02/08 06:00:00+00,4579245603,2/8/2011 6:00 AM,MD,P0042_S,02/08/2011 06:00 AM,02/08/2011 06:00
362974,P0042,N,1458,2011/02/08 06:00:00+00,4560345792,2/8/2011 6:00 AM,MD,P0042_N,02/08/2011 06:00 AM,02/08/2011 06:00
362975,P0042,N,65,2011/02/07 03:00:00+00,4560345792,2/7/2011 3:00 AM,MD,P0042_N,02/07/2011 03:00 AM,02/07/2011 03:00
362976,P0042,S,60,2011/02/07 03:00:00+00,4579245603,2/7/2011 3:00 AM,MD,P0042_S,02/07/2011 03:00 AM,02/07/2011 03:00
362977,P0042,N,1992,2011/02/08 08:00:00+00,4560345792,2/8/2011 8:00 AM,MD,P0042_N,02/08/2011 08:00 AM,02/08/2011 08:00
362978,P0042,S,2497,2011/02/08 08:00:00+00,4579245603,2/8/2011 8:00 AM,MD,P0042_S,02/08/2011 08:00 AM,02/08/2011 08:00
362979,P0042,S,1285,2011/02/07 06:00:00+00,4579245603,2/7/2011 6:00 AM,MD,P0042_S,02/07/2011 06:00 AM,02/07/2011 06:00
362980,P0042,N,1393,2011/02/07 06:00:00+00,4560345792,2/7/2011 6:00 AM,MD,P0042_N,02/07/2011 06:00 AM,02/07/2011 06:00
362981,P0042,S,63,2011/02/06 03:00:00+00,4579245603,2/6/2011 3:00 AM,MD,P0042_S,02/06/2011 03:00 AM,02/06/2011 03:00
362982,P0042,N,75,2011/02/06 03:00:00+00,4560345792,2/6/2011 3:00 AM,MD,P0042_N,02/06/2011 03:00 AM,02/06/2011 03:00
362983,P0042,N,2134,2011/02/09 14:00:00+00,4560345792,2/9/2011 2:00 PM,MD,P0042_N,02/09/2011 14:00 PM,02/09/2011 14:00
362984,P0042,S,1775,2011/02/09 14:00:00+00,4579245603,2/9/2011 2:00 PM,MD,P0042_S,02/09/2011 14:00 PM,02/09/2011 14:00
362985,P0042,N,652,2011/02/11 22:00:00+00,4560345792,2/11/2011 10:00 PM,MD,P0042_N,02/11/2011 22:00 PM,02/11/2011 22:00
362986,P0042,S,737,2011/02/11 22:00:00+00,4579245603,2/11/2011 10:00 PM,MD,P0042_S,02/11/2011 22:00 PM,02/11/2011 22:00
362987,P0042,N,463,2011/02/11 23:00:00+00,4560345792,2/11/2011 11:00 PM,MD,P0042_N,02/11/2011 23:00 PM,02/11/2011 23:00
362988,P0042,N,654,2011/01/01 21:00:00+00,4560345792,1/1/2011 9:00 PM,MD,P0042_N,01/01/2011 21:00 PM,01/01/2011 21:00
362989,P0042,S,555,2011/01/01 21:00:00+00,4579245603,1/1/2011 9:00 PM,MD,P0042_S,01/01/2011 21:00 PM,01/01/2011 21:00
362990,P0042,S,293,2011/01/01 02:00:00+00,4579245603,1/1/2011 2:00 AM,MD,P0042_S,01/01/2011 02:00 AM,01/01/2011 02:00
362991,P0042,N,273,2011/01/01 02:00:00+00,4560345792,1/1/2011 2:00 AM,MD,P0042_N,01/01/2011 02:00 AM,01/01/2011 02:00
362992,P0042,N,143,2011/01/01 03:00:00+00,4560345792,1/1/2011 3:00 AM,MD,P0042_N,01/01/2011 03:00 AM,01/01/2011 03:00
362993,P0042,S,161,2011/01/01 03:00:00+00,4579245603,1/1/2011 3:00 AM,MD,P0042_S,01/01/2011 03:00 AM,01/01/2011 03:00
362994,P0042,S,272,2011/01/02 07:00:00+00,4579245603,1/2/2011 7:00 AM,MD,P0042_S,01/02/2011 07:00 AM,01/02/2011 07:00
362995,P0042,N,352,2011/01/02 07:00:00+00,4560345792,1/2/2011 7:00 AM,MD,P0042_N,01/02/2011 07:00 AM,01/02/2011 07:00
362996,P0042,N,123,2011/01/01 05:00:00+00,4560345792,1/1/2011 5:00 AM,MD,P0042_N,01/01/2011 05:00 AM,01/01/2011 05:00
362997,P0042,S,145,2011/01/01 05:00:00+00,4579245603,1/1/2011 5:00 AM,MD,P0042_S,01/01/2011 05:00 AM,01/01/2011 05:00
362998,P0042,S,1692,2011/01/03 12:00:00+00,4579245603,1/3/2011 12:00 PM,MD,P0042_S,01/03/2011 12:00 PM,01/03/2011 12:00
362999,P0042,N,1628,2011/01/03 12:00:00+00,4560345792,1/3/2011 12:00 PM,MD,P0042_N,01/03/2011 12:00 PM,01/03/2011 12:00
363000,P0042,S,1101,2011/01/02 10:00:00+00,4579245603,1/2/2011 10:00 AM,MD,P0042_S,01/02/2011 10:00 AM,01/02/2011 10:00
363473,P0042,S,279,2011/09/21 23:00:00+00,4579245603,9/21/2011 11:00 PM,MD,P0042_S,09/21/2011 23:00 PM,09/21/2011 23:00
363474,P0042,N,921,2011/08/19 21:00:00+00,4560345792,8/19/2011 9:00 PM,MD,P0042_N,08/19/2011 21:00 PM,08/19/2011 21:00
363475,P0042,N,760,2011/08/19 22:00:00+00,4560345792,8/19/2011 10:00 PM,MD,P0042_N,08/19/2011 22:00 PM,08/19/2011 22:00
363476,P0042,N,503,2011/08/19 23:00:00+00,4560345792,8/19/2011 11:00 PM,MD,P0042_N,08/19/2011 23:00 PM,08/19/2011 23:00
363477,P0042,S,181,2011/08/19 00:00:00+00,4579245603,8/19/2011 0:00,MD,P0042_S,08/19/2011 00:00 AM,08/19/2011 00:00
363478,P0042,S,133,2011/08/19 01:00:00+00,4579245603,8/19/2011 1:00 AM,MD,P0042_S,08/19/2011 01:00 AM,08/19/2011 01:00
363479,P0042,S,113,2011/08/19 02:00:00+00,4579245603,8/19/2011 2:00 AM,MD,P0042_S,08/19/2011 02:00 AM,08/19/2011 02:00
363480,P0042,S,84,2011/08/19 03:00:00+00,4579245603,8/19/2011 3:00 AM,MD,P0042_S,08/19/2011 03:00 AM,08/19/2011 03:00
363481,P0042,S,199,2011/08/19 04:00:00+00,4579245603,8/19/2011 4:00 AM,MD,P0042_S,08/19/2011 04:00 AM,08/19/2011 04:00
363482,P0042,S,537,2011/08/19 05:00:00+00,4579245603,8/19/2011 5:00 AM,MD,P0042_S,08/19/2011 05:00 AM,08/19/2011 05:00
363483,P0042,S,1261,2011/08/19 06:00:00+00,4579245603,8/19/2011 6:00 AM,MD,P0042_S,08/19/2011 06:00 AM,08/19/2011 06:00
363484,P0042,S,2045,2011/08/19 07:00:00+00,4579245603,8/19/2011 7:00 AM,MD,P0042_S,08/19/2011 07:00 AM,08/19/2011 07:00
363485,P0042,S,2074,2011/08/19 08:00:00+00,4579245603,8/19/2011 8:00 AM,MD,P0042_S,08/19/2011 08:00 AM,08/19/2011 08:00
363486,P0042,S,1724,2011/08/19 09:00:00+00,4579245603,8/19/2011 9:00 AM,MD,P0042_S,08/19/2011 09:00 AM,08/19/2011 09:00
363487,P0042,S,1790,2011/08/19 10:00:00+00,4579245603,8/19/2011 10:00 AM,MD,P0042_S,08/19/2011 10:00 AM,08/19/2011 10:00
363488,P0042,S,1936,2011/08/19 11:00:00+00,4579245603,8/19/2011 11:00 AM,MD,P0042_S,08/19/2011 11:00 AM,08/19/2011 11:00
363489,P0042,S,2017,2011/08/19 12:00:00+00,4579245603,8/19/2011 12:00 PM,MD,P0042_S,08/19/2011 12:00 PM,08/19/2011 12:00
363490,P0042,S,2139,2011/08/19 13:00:00+00,4579245603,8/19/2011 1:00 PM,MD,P0042_S,08/19/2011 13:00 PM,08/19/2011 13:00
363491,P0042,S,2286,2011/08/19 14:00:00+00,4579245603,8/19/2011 2:00 PM,MD,P0042_S,08/19/2011 14:00 PM,08/19/2011 14:00
363492,P0042,S,2631,2011/08/19 15:00:00+00,4579245603,8/19/2011 3:00 PM,MD,P0042_S,08/19/2011 15:00 PM,08/19/2011 15:00
363493,P0042,S,2635,2011/08/19 16:00:00+00,4579245603,8/19/2011 4:00 PM,MD,P0042_S,08/19/2011 16:00 PM,08/19/2011 16:00
363494,P0042,S,2663,2011/08/19 17:00:00+00,4579245603,8/19/2011 5:00 PM,MD,P0042_S,08/19/2011 17:00 PM,08/19/2011 17:00
363495,P0042,S,2094,2011/08/19 18:00:00+00,4579245603,8/19/2011 6:00 PM,MD,P0042_S,08/19/2011 18:00 PM,08/19/2011 18:00
363496,P0042,S,1570,2011/08/19 19:00:00+00,4579245603,8/19/2011 7:00 PM,MD,P0042_S,08/19/2011 19:00 PM,08/19/2011 19:00
363497,P0042,S,1211,2011/08/19 20:00:00+00,4579245603,8/19/2011 8:00 PM,MD,P0042_S,08/19/2011 20:00 PM,08/19/2011 20:00
363498,P0042,S,921,2011/08/19 21:00:00+00,4579245603,8/19/2011 9:00 PM,MD,P0042_S,08/19/2011 21:00 PM,08/19/2011 21:00
363499,P0042,S,803,2011/08/19 22:00:00+00,4579245603,8/19/2011 10:00 PM,MD,P0042_S,08/19/2011 22:00 PM,08/19/2011 22:00
363500,P0042,S,678,2011/08/19 23:00:00+00,4579245603,8/19/2011 11:00 PM,MD,P0042_S,08/19/2011 23:00 PM,08/19/2011 23:00
363501,P0042,N,194,2011/08/19 00:00:00+00,4560345792,8/19/2011 0:00,MD,P0042_N,08/19/2011 00:00 AM,08/19/2011 00:00
363502,P0042,N,82,2011/07/21 02:00:00+00,4560345792,7/21/2011 2:00 AM,MD,P0042_N,07/21/2011 02:00 AM,07/21/2011 02:00
363503,P0042,N,112,2011/07/21 03:00:00+00,4560345792,7/21/2011 3:00 AM,MD,P0042_N,07/21/2011 03:00 AM,07/21/2011 03:00
363504,P0042,N,259,2011/07/21 04:00:00+00,4560345792,7/21/2011 4:00 AM,MD,P0042_N,07/21/2011 04:00 AM,07/21/2011 04:00
363505,P0042,N,649,2011/07/21 05:00:00+00,4560345792,7/21/2011 5:00 AM,MD,P0042_N,07/21/2011 05:00 AM,07/21/2011 05:00
363506,P0042,N,1279,2011/07/21 06:00:00+00,4560345792,7/21/2011 6:00 AM,MD,P0042_N,07/21/2011 06:00 AM,07/21/2011 06:00
363507,P0042,N,1791,2011/07/21 07:00:00+00,4560345792,7/21/2011 7:00 AM,MD,P0042_N,07/21/2011 07:00 AM,07/21/2011 07:00
363508,P0042,N,1888,2011/07/21 08:00:00+00,4560345792,7/21/2011 8:00 AM,MD,P0042_N,07/21/2011 08:00 AM,07/21/2011 08:00
363509,P0042,N,1715,2011/07/21 09:00:00+00,4560345792,7/21/2011 9:00 AM,MD,P0042_N,07/21/2011 09:00 AM,07/21/2011 09:00
363510,P0042,N,1573,2011/07/21 10:00:00+00,4560345792,7/21/2011 10:00 AM,MD,P0042_N,07/21/2011 10:00 AM,07/21/2011 10:00
363511,P0042,N,1757,2011/07/21 11:00:00+00,4560345792,7/21/2011 11:00 AM,MD,P0042_N,07/21/2011 11:00 AM,07/21/2011 11:00
363512,P0042,N,1883,2011/07/21 12:00:00+00,4560345792,7/21/2011 12:00 PM,MD,P0042_N,07/21/2011 12:00 PM,07/21/2011 12:00
363513,P0042,N,1852,2011/07/21 13:00:00+00,4560345792,7/21/2011 1:00 PM,MD,P0042_N,07/21/2011 13:00 PM,07/21/2011 13:00
363514,P0042,N,1835,2011/07/21 14:00:00+00,4560345792,7/21/2011 2:00 PM,MD,P0042_N,07/21/2011 14:00 PM,07/21/2011 14:00
363515,P0042,N,2071,2011/07/21 15:00:00+00,4560345792,7/21/2011 3:00 PM,MD,P0042_N,07/21/2011 15:00 PM,07/21/2011 15:00
364507,P0042,N,1330,2011/01/02 10:00:00+00,4560345792,1/2/2011 10:00 AM,MD,P0042_N,01/02/2011 10:00 AM,01/02/2011 10:00
364508,P0042,S,1026,2011/02/13 09:00:00+00,4579245603,2/13/2011 9:00 AM,MD,P0042_S,02/13/2011 09:00 AM,02/13/2011 09:00
364509,P0042,N,1056,2011/02/13 09:00:00+00,4560345792,2/13/2011 9:00 AM,MD,P0042_N,02/13/2011 09:00 AM,02/13/2011 09:00
364510,P0042,N,376,2011/02/12 06:00:00+00,4560345792,2/12/2011 6:00 AM,MD,P0042_N,02/12/2011 06:00 AM,02/12/2011 06:00
364511,P0042,S,411,2011/02/12 06:00:00+00,4579245603,2/12/2011 6:00 AM,MD,P0042_S,02/12/2011 06:00 AM,02/12/2011 06:00
364512,P0042,N,2671,2011/02/15 16:00:00+00,4560345792,2/15/2011 4:00 PM,MD,P0042_N,02/15/2011 16:00 PM,02/15/2011 16:00
364513,P0042,S,2569,2011/02/15 16:00:00+00,4579245603,2/15/2011 4:00 PM,MD,P0042_S,02/15/2011 16:00 PM,02/15/2011 16:00
364514,P0042,N,1727,2011/02/03 09:00:00+00,4560345792,2/3/2011 9:00 AM,MD,P0042_N,02/03/2011 09:00 AM,02/03/2011 09:00
364515,P0042,S,2160,2011/02/03 09:00:00+00,4579245603,2/3/2011 9:00 AM,MD,P0042_S,02/03/2011 09:00 AM,02/03/2011 09:00
364516,P0042,S,48,2011/02/02 03:00:00+00,4579245603,2/2/2011 3:00 AM,MD,P0042_S,02/02/2011 03:00 AM,02/02/2011 03:00
364517,P0042,N,66,2011/02/02 03:00:00+00,4560345792,2/2/2011 3:00 AM,MD,P0042_N,02/02/2011 03:00 AM,02/02/2011 03:00
364518,P0042,S,153,2011/02/02 04:00:00+00,4579245603,2/2/2011 4:00 AM,MD,P0042_S,02/02/2011 04:00 AM,02/02/2011 04:00
364519,P0042,N,144,2011/02/02 04:00:00+00,4560345792,2/2/2011 4:00 AM,MD,P0042_N,02/02/2011 04:00 AM,02/02/2011 04:00
364520,P0042,N,1347,2011/02/05 18:00:00+00,4560345792,2/5/2011 6:00 PM,MD,P0042_N,02/05/2011 18:00 PM,02/05/2011 18:00
364521,P0042,S,1539,2011/02/05 18:00:00+00,4579245603,2/5/2011 6:00 PM,MD,P0042_S,02/05/2011 18:00 PM,02/05/2011 18:00
364522,P0042,S,2335,2011/02/04 15:00:00+00,4579245603,2/4/2011 3:00 PM,MD,P0042_S,02/04/2011 15:00 PM,02/04/2011 15:00
364523,P0042,N,2261,2011/02/04 15:00:00+00,4560345792,2/4/2011 3:00 PM,MD,P0042_N,02/04/2011 15:00 PM,02/04/2011 15:00
364524,P0042,N,182,2011/02/06 01:00:00+00,4560345792,2/6/2011 1:00 AM,MD,P0042_N,02/06/2011 01:00 AM,02/06/2011 01:00
364525,P0042,S,167,2011/02/06 01:00:00+00,4579245603,2/6/2011 1:00 AM,MD,P0042_S,02/06/2011 01:00 AM,02/06/2011 01:00
364526,P0042,S,905,2011/02/06 22:00:00+00,4579245603,2/6/2011 10:00 PM,MD,P0042_S,02/06/2011 22:00 PM,02/06/2011 22:00
364527,P0042,N,827,2011/02/06 22:00:00+00,4560345792,2/6/2011 10:00 PM,MD,P0042_N,02/06/2011 22:00 PM,02/06/2011 22:00
364528,P0042,N,388,2011/02/06 23:00:00+00,4560345792,2/6/2011 11:00 PM,MD,P0042_N,02/06/2011 23:00 PM,02/06/2011 23:00
364529,P0042,S,388,2011/02/06 23:00:00+00,4579245603,2/6/2011 11:00 PM,MD,P0042_S,02/06/2011 23:00 PM,02/06/2011 23:00
364530,P0042,S,815,2011/02/05 20:00:00+00,4579245603,2/5/2011 8:00 PM,MD,P0042_S,02/05/2011 20:00 PM,02/05/2011 20:00
364531,P0042,N,807,2011/02/05 20:00:00+00,4560345792,2/5/2011 8:00 PM,MD,P0042_N,02/05/2011 20:00 PM,02/05/2011 20:00
364532,P0042,S,70,2011/02/06 04:00:00+00,4579245603,2/6/2011 4:00 AM,MD,P0042_S,02/06/2011 04:00 AM,02/06/2011 04:00
364533,P0042,N,60,2011/02/06 04:00:00+00,4560345792,2/6/2011 4:00 AM,MD,P0042_N,02/06/2011 04:00 AM,02/06/2011 04:00
364534,P0042,N,176,2011/02/05 01:00:00+00,4560345792,2/5/2011 1:00 AM,MD,P0042_N,02/05/2011 01:00 AM,02/05/2011 01:00
364535,P0042,S,193,2011/02/05 01:00:00+00,4579245603,2/5/2011 1:00 AM,MD,P0042_S,02/05/2011 01:00 AM,02/05/2011 01:00
364536,P0042,S,123,2011/02/05 02:00:00+00,4579245603,2/5/2011 2:00 AM,MD,P0042_S,02/05/2011 02:00 AM,02/05/2011 02:00
364537,P0042,S,1508,2011/02/08 11:00:00+00,4579245603,2/8/2011 11:00 AM,MD,P0042_S,02/08/2011 11:00 AM,02/08/2011 11:00
364538,P0042,N,1593,2011/02/08 11:00:00+00,4560345792,2/8/2011 11:00 AM,MD,P0042_N,02/08/2011 11:00 AM,02/08/2011 11:00
364539,P0042,S,2658,2011/02/07 08:00:00+00,4579245603,2/7/2011 8:00 AM,MD,P0042_S,02/07/2011 08:00 AM,02/07/2011 08:00
364540,P0042,N,2011,2011/02/07 08:00:00+00,4560345792,2/7/2011 8:00 AM,MD,P0042_N,02/07/2011 08:00 AM,02/07/2011 08:00
364541,P0042,S,1933,2011/02/07 09:00:00+00,4579245603,2/7/2011 9:00 AM,MD,P0042_S,02/07/2011 09:00 AM,02/07/2011 09:00
364542,P0042,N,1689,2011/02/07 09:00:00+00,4560345792,2/7/2011 9:00 AM,MD,P0042_N,02/07/2011 09:00 AM,02/07/2011 09:00
364543,P0042,N,2411,2011/02/09 17:00:00+00,4560345792,2/9/2011 5:00 PM,MD,P0042_N,02/09/2011 17:00 PM,02/09/2011 17:00
364544,P0042,S,2622,2011/02/09 17:00:00+00,4579245603,2/9/2011 5:00 PM,MD,P0042_S,02/09/2011 17:00 PM,02/09/2011 17:00
364545,P0042,N,1906,2011/02/08 13:00:00+00,4560345792,2/8/2011 1:00 PM,MD,P0042_N,02/08/2011 13:00 PM,02/08/2011 13:00
364546,P0042,S,1652,2011/02/08 13:00:00+00,4579245603,2/8/2011 1:00 PM,MD,P0042_S,02/08/2011 13:00 PM,02/08/2011 13:00
364547,P0042,S,394,2011/01/01 08:00:00+00,4579245603,1/1/2011 8:00 AM,MD,P0042_S,01/01/2011 08:00 AM,01/01/2011 08:00
364548,P0042,N,358,2011/01/01 08:00:00+00,4560345792,1/1/2011 8:00 AM,MD,P0042_N,01/01/2011 08:00 AM,01/01/2011 08:00
364549,P0042,N,684,2011/02/12 07:00:00+00,4560345792,2/12/2011 7:00 AM,MD,P0042_N,02/12/2011 07:00 AM,02/12/2011 07:00
364550,P0042,S,146,2011/02/11 04:00:00+00,4579245603,2/11/2011 4:00 AM,MD,P0042_S,02/11/2011 04:00 AM,02/11/2011 04:00
364551,P0042,N,179,2011/02/11 04:00:00+00,4560345792,2/11/2011 4:00 AM,MD,P0042_N,02/11/2011 04:00 AM,02/11/2011 04:00
364552,P0042,S,1868,2011/02/14 14:00:00+00,4579245603,2/14/2011 2:00 PM,MD,P0042_S,02/14/2011 14:00 PM,02/14/2011 14:00
364553,P0042,N,2112,2011/02/14 14:00:00+00,4560345792,2/14/2011 2:00 PM,MD,P0042_N,02/14/2011 14:00 PM,02/14/2011 14:00
364554,P0042,S,1509,2011/02/13 11:00:00+00,4579245603,2/13/2011 11:00 AM,MD,P0042_S,02/13/2011 11:00 AM,02/13/2011 11:00
364555,P0042,N,1548,2011/02/13 11:00:00+00,4560345792,2/13/2011 11:00 AM,MD,P0042_N,02/13/2011 11:00 AM,02/13/2011 11:00
364556,P0042,N,1835,2011/02/13 12:00:00+00,4560345792,2/13/2011 12:00 PM,MD,P0042_N,02/13/2011 12:00 PM,02/13/2011 12:00
364557,P0042,S,1689,2011/02/13 12:00:00+00,4579245603,2/13/2011 12:00 PM,MD,P0042_S,02/13/2011 12:00 PM,02/13/2011 12:00
364558,P0042,N,1238,2011/02/12 08:00:00+00,4560345792,2/12/2011 8:00 AM,MD,P0042_N,02/12/2011 08:00 AM,02/12/2011 08:00
364559,P0042,S,827,2011/02/16 21:00:00+00,4579245603,2/16/2011 9:00 PM,MD,P0042_S,02/16/2011 21:00 PM,02/16/2011 21:00
364560,P0042,N,992,2011/02/16 21:00:00+00,4560345792,2/16/2011 9:00 PM,MD,P0042_N,02/16/2011 21:00 PM,02/16/2011 21:00
364561,P0042,N,1311,2011/02/15 19:00:00+00,4560345792,2/15/2011 7:00 PM,MD,P0042_N,02/15/2011 19:00 PM,02/15/2011 19:00
364562,P0042,S,1415,2011/02/15 19:00:00+00,4579245603,2/15/2011 7:00 PM,MD,P0042_S,02/15/2011 19:00 PM,02/15/2011 19:00
